sys_data_source_nm,sys_data_schema_nm,sys_data_source_table_nm,sys_insert_date,sys_insert_owner_corp_id,player_name,country_name,club,position
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jefferson Farfan,Peru,Lokomotiv Moscow,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Paolo Guerrero,Peru,Flamengo,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Willy Caballero,Argentina,Chelsea,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Franco Armani,Argentina,River Plate,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nahuel Guzman,Argentina,Tigres UANL,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Gabriel Mercado,Argentina,Sevilla,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Federico Fazio,Argentina,Roma,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nicolas Otamendi,Argentina,Manchester City,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marcos Rojo,Argentina,Manchester United,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nicolas Tagliafico,Argentina,Ajax,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Javier Mascherano,Argentina,Hebei Fortune,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marcos Acuna,Argentina,Sporting Lisbon,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cristian Ansaldi,Argentina,Torino,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ever Banega,Argentina,Sevilla,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lucas Biglia,Argentina,AC Milan,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Angel Di Maria,Argentina,Paris St-Germain,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Giovani Lo Celso,Argentina,Paris St-Germain,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Enzo Perez,Argentina,River Plate,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cristian Pavon,Argentina,Boca Juniors,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Maximiliano Meza,Argentina,Independiente,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Eduardo Salvio,Argentina,Benfica,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lionel Messi,Argentina,Barcelona,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Gonzalo Higuain,Argentina,Juventus,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Paulo Dybala,Argentina,Juventus,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Sergio Aguero,Argentina,Manchester City,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Danijel Subasic,Croatia,Monaco,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Lovre Kalinic,Croatia,Gent,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Dominik Livakovic,Croatia,Dinamo,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Vedran Corluka,Croatia,Lokomotiv Moscow,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Domagoj Vida,Croatia,Besiktas,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ivan Strinic,Croatia,Sampdoria,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Dejan Lovren,Croatia,Liverpool,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Sime Vrsaljko,Croatia,Atletico Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Josip Pivaric,Croatia,Dynamo Kiev,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Tin Jedvaj,Croatia,Bayer Leverkusen,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Duje Caleta-Car,Croatia,Red Bull Salzburg,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Luka Modric,Croatia,Real Madrid,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ivan Rakitic,Croatia,Barcelona,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mateo Kovacic,Croatia,Real Madrid,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Milan Badelj,Croatia,Fiorentina,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marcelo Brozovic,Croatia,Inter,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Filip Bradaric,Croatia,Rijeka,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mario Mandzukic,Croatia,Juventus,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ivan Perisic,Croatia,Inter,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Nikola Kalinic,Croatia,Milan,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Andrej Kramaric,Croatia,Hoffenheim,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marko Pjaca,Croatia,Schalke,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ante Rebic,Croatia,Eintracht,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Hannes Halldorsson,Iceland,Randers FC,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alex Runarsson,Iceland,FC Nordsaelland,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Frederik Schram,Iceland,FC Roskilde,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kari Arnason,Iceland,Aberdeen,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ari Freyr Skulason,Iceland,KSC Lokeren Oost-Vlaanderen,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Birkir Mar Saevarsson,Iceland,Hammarby,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Sverrir Ingi Ingason,Iceland,FC Rostov,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Hordur Magnusson,Iceland,Bristol City,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Holmar Orn Eyjolfsson,Iceland,Maccabi Haifa,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ragnar Sigurdsson,Iceland,FC Rostov,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Johann Berg Gudmundsson,Iceland,Burnley,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Birkir Bjarnason,Iceland,Aston Villa,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Arnor Ingvi Traustason,Iceland,Malmo FF,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Emil Hallfredsson,Iceland,Udinese,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Gylfi Sigurdsson,Iceland,Everton,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Olafur Ingi Skulason,Iceland,Kardemir Karabukspor,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Rurik Gislason,Iceland,FC Nurnberg,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Samuel Fridjonsson,Iceland,Valerenga,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Aron Gunnarsson,Iceland,Cardiff City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alfred Finnbogason,Iceland,FC Augsburg,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Bjorn Bergmann Sigurdarson,Iceland,FC Rostov,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Jon Dadi Bodvarsson,Iceland,Reading,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Albert Gudmundsson,Iceland,PSV Eindhoven,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Francis Uzoho,Nigeria,Deportivo La Coruna,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ikechukwu Ezenwa,Nigeria,Enyimba,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Daniel Akpeyi,Nigeria,Chippa United,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,William Troost-Ekong,Nigeria,,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Abdullahi Shehu,Nigeria,Bursaspor,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Tyronne Ebuehi,Nigeria,Ado Den Haag,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Elderson Echiejile,Nigeria,Cercle Brugge KSV,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Brian Idowu,Nigeria,Amkar Perm,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Chidozie Awaziem,Nigeria,Nantes FC,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Leon Balogun,Nigeria,Brighton,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kenneth Omeruo,Nigeria,Kasimpasa,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Mikel John Obi,Nigeria,Tianjin Teda,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ogenyi Onazi,Nigeria,Trabzonspor,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Wilfred Ndidi,Nigeria,Leicester City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Oghenekaro Etebo,Nigeria,Las Palmas,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,John Ogu,Nigeria,Hapoel Be'er Sheva,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Joel Obi,Nigeria,Torino,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ahmed Musa,Nigeria,CSKA Moscow,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kelechi Iheanacho,Nigeria,Leicester City,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Victor Moses,Nigeria,Chelsea,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Odion Ighalo,Nigeria,Changchun Yatai,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alex Iwobi,Nigeria,Arsenal,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Simeon Nwankwo,Nigeria,Crotone,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Alisson,Brazil,Roma,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ederson,Brazil,Manchester City,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cassio,Brazil,Corinthians,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Danilo,Brazil,Manchester City,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Fagner,Brazil,Corinthians,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marcelo,Brazil,Real Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Filipe Luis,Brazil,Atletico Madrid,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Thiago Silva,Brazil,PSG,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Marquinhos,Brazil,PSG,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Miranda,Brazil,Inter Milan,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Pedro Geromel,Brazil,Gremio,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Casemiro,Brazil,Real Madrid,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Fernandinho,Brazil,Manchester City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Paulinho,Brazil,Barcelona,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Fred,Brazil,Shakhtar Donetsk,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Renato Augusto,Brazil,Beijing Guoan,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Philippe Coutinho,Brazil,Barcelona,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Willian,Brazil,Chelsea,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Douglas Costa,Brazil,Juventus,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Neymar,Brazil,PSG,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Taison,Brazil,Shakhtar Donetsk,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Gabriel Jesus,Brazil,Manchester City,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Roberto Firmino,Brazil,Liverpool,ATT
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Keylor Navas,Costa Rica,Real Madrid,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Patrick Pemberton,Costa Rica,Liga Deportiva Alajuelense,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Leonel Moreira,Costa Rica,CS Herediano,GK
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Cristian Gamboa,Costa Rica,Celtic,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ian Smith,Costa Rica,Santos de Guapiles FC,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Ronald Matarrita,Costa Rica,New York City,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Bryan Oviedo,Costa Rica,Sunderland,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Oscar Duarte,Costa Rica,Espanyol,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Giancarlo Gonzalez,Costa Rica,Bologna,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Francisco Calvo,Costa Rica,Minnesota United,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Kendall Watson,Costa Rica,Vancouver Whitecaps,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Johnny Acosta,Costa Rica,Rionegro Aguilas,DEF
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,David Guzman,Costa Rica,Portland Timbers,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Yeltsin Tejeda,Costa Rica,FC Lausanne-Sport,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Celso Borges,Costa Rica,Deportivo de La Coruna,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Randall Azofeifa,Costa Rica,CS Herediano,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Rodney Wallace,Costa Rica,New York City,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Bryan Ruiz,Costa Rica,Sporting,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Daniel Colindres,Costa Rica,Deportivo Saprissa,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Christian Bolanos,Costa Rica,Deportivo Saprissa,MID
https://github.com/rajataudichya/,https://github.com/rajataudichya/fifaworldcup2018squads,FIFA_World_Cup_Squads,2018-06-22 06:21:54.668000000,a620308,Johan Venegas,Costa Rica,Deportivo Saprissa,ATT
